height_of_video_wall,width_of_video_wall,room_length,room_width,room_height,seating_type,number_of_seats,distance_from_video_wall,seats_per_row,number_of_rows,seats_per_cluster,number_of_clusters
4.037306957433469,5.391236705883849,17.50601718565302,12.589807783573775,3.3831015764730354,row,31,18.05171980288329,16.0,2.0,,
4.367513715822015,5.237098306846351,16.49093704029557,14.75983897710653,5.555651014553211,row,67,2.5792253907176614,15.0,5.0,,
3.495326596787172,4.9806064421004175,16.86549407738941,19.9942501422557,3.0910046217963822,cluster,44,13.587285630743365,,,4.0,11.0
2.260760864262271,2.626561331836667,13.133240860077455,17.002835623066613,2.687721770322908,row,76,5.950276964252934,8.0,10.0,,
3.6113196254556432,3.5609492458086502,15.530607562971928,12.172254139226553,5.0111274671416925,row,54,9.066126606688785,13.0,5.0,,
3.7605233540626375,3.42089399468795,15.547198839807649,17.758189679562612,4.164165003314568,row,95,2.000351719840813,7.0,14.0,,
4.23631842255299,3.7604774261503167,10.785325302812087,9.219208723062241,5.471843069855366,cluster,24,17.73870240690457,,,1.0,24.0
3.294978638689038,2.8067496136734347,21.513514427768776,7.396027922016482,3.8418899937039064,row,41,6.982758445041034,7.0,6.0,,
2.3827409083866913,5.77935238060872,16.247566478558184,9.65782884203555,3.088975059776995,row,96,6.989640216165457,1.0,96.0,,
2.8513277173961735,4.438307842493317,22.33269830224635,11.425350229485375,5.427547673644544,row,76,10.116091848519515,18.0,5.0,,
3.0892468891959055,3.5693350873030827,22.755220016798432,13.637549846974277,4.421183710740251,row,66,11.312306494303359,22.0,3.0,,
3.9377517239948037,3.889435309759992,13.179910820479872,14.996678827035598,3.162185273366242,cluster,73,18.90873042335899,,,7.0,11.0
3.7123349140067354,4.065208891766925,19.86030223255193,18.83787432378748,5.02134399505256,row,22,10.732470825234731,19.0,2.0,,
3.0682901776935387,4.6020801667621605,17.084227062444725,13.62810212415595,4.288897734713252,row,72,7.053195163237856,13.0,6.0,,
4.959545746378939,4.304877996937742,23.202351068822274,13.516583380134481,4.61509543784112,cluster,50,23.764488311518505,,,1.0,50.0
3.8173244580706616,5.71787190625046,13.236110187646812,7.653159127698768,4.113144183723037,cluster,88,12.938806201267232,,,2.0,44.0
2.711680375207983,4.239372190170406,20.167198004650665,7.45385018453091,5.400481443363022,cluster,52,4.9940383024978106,,,3.0,18.0
2.3053474178612112,5.972553051881595,19.116281833790836,14.165079504912837,5.4034695048906745,row,91,2.4646218060986076,16.0,6.0,,
2.458577417552996,5.479987352107836,14.429522163577492,12.696321972228478,4.982860876385352,cluster,69,10.550973325396127,,,1.0,69.0
2.7378731851535245,3.2297868002506753,12.049013554767589,17.90934513474388,2.868904820887618,row,35,5.8311694355839085,10.0,4.0,,
2.482044119778667,5.757083251253707,19.774596407159148,9.088834601253987,5.435988516664241,cluster,95,8.617939506809318,,,7.0,14.0
2.559701072153917,2.9072823925991664,21.07896187198496,7.324631607521645,4.848545431865184,row,96,6.703022356550468,10.0,10.0,,
2.8552855060815414,5.361073979719171,14.734410156450249,12.837503983091636,4.9395845810150485,cluster,58,3.9836486794362163,,,1.0,58.0
2.5201207858842647,3.8321815271680304,19.672489060334705,10.087221237779348,3.7704399414135508,row,65,8.083513573319033,5.0,13.0,,
4.690296273879276,5.572910121557744,15.92696361417255,7.644986853404887,5.577478446549524,cluster,66,3.6259452117808877,,,6.0,11.0
2.2407012369849264,5.538198415376076,20.698103249239267,16.419777729019174,5.038800600822001,row,63,5.28814694358544,14.0,5.0,,
3.573534168710764,5.3207389004116745,12.988229123410797,8.450708999444217,2.8940666328521805,row,28,10.576829322426937,3.0,10.0,,
3.2311904809689844,5.265106527074715,23.353225039542615,14.908153500101033,3.9272231204215693,row,69,7.95587398460726,13.0,6.0,,
4.947135850725819,3.5663769868431427,14.311143946983696,10.653646752169559,5.602331266860496,row,96,19.14059123917568,13.0,8.0,,
2.336116706504157,2.7832174906793825,15.516789816342293,9.255448654615286,2.6651884559408265,row,79,9.871640284454575,10.0,8.0,,
3.193566797137225,3.910430625678065,10.871379281205247,11.936769797951127,5.864958168747173,row,34,12.68035663046343,2.0,17.0,,
4.908411299826106,3.1073358024527806,11.672683184819146,17.4187950908984,4.87706898911847,row,55,3.3115002521986003,6.0,10.0,,
4.596521377681941,4.932328811158616,17.737928540684923,12.097216499759444,4.709815921751819,row,82,6.313687384042067,8.0,11.0,,
4.451216212847839,3.711349042882249,14.013890150919572,16.760005439743722,3.44695739770797,cluster,88,12.974110309692563,,,8.0,11.0
2.7737084811348196,5.9146357030097025,22.532203386132913,8.631321858388958,3.37077126058712,row,99,13.05501143925569,12.0,9.0,,
2.5126627621701974,4.743402270708662,10.220400829824307,17.04602845564603,5.797203768210084,row,60,10.697172966213373,8.0,8.0,,
4.005929659773293,5.378681972720264,15.686410730079043,10.080133223786433,3.54395358981943,cluster,93,17.191067723637108,,,7.0,14.0
4.788127967382757,2.9638363545964697,15.06018320153639,15.806110688555346,5.214268538516498,row,43,8.92716232985277,14.0,4.0,,
3.6702886790417892,5.517050687954179,10.289914463764015,14.355160212932953,3.875926293724777,cluster,68,8.928034236509088,,,4.0,17.0
3.7148380684096995,5.72965016679688,11.865525985007654,19.078881323751936,2.987389247746464,row,37,9.726102708727275,3.0,13.0,,
2.8399372809808527,4.204716715866276,16.20464012377953,12.035192733679082,2.537503541933756,cluster,26,3.4311330598412093,,,2.0,13.0
4.308478799575811,4.621885282128421,17.3929687667117,7.860147454847726,4.404900679553378,cluster,23,2.756593112041056,,,2.0,12.0
2.56113124567257,5.176834303160485,16.064346208823036,7.249021312166287,5.915225864921265,row,88,12.193707333754553,13.0,7.0,,
2.971037709212731,3.111935195411444,17.964065176181407,17.74916129264579,3.7919766783322157,cluster,79,4.703766615504068,,,5.0,16.0
3.2763093158492502,4.258981267622048,18.926975123585223,13.821563289598618,3.750173168975657,row,74,5.175815386613591,1.0,74.0,,
3.522831136053365,3.8953205972030958,10.148857316917535,17.07817267385434,3.704320662473047,row,35,3.0832020382273244,4.0,9.0,,
2.727229197245241,3.012308972567872,16.96142739180256,10.04753280014969,4.321903430567005,row,48,12.758755127985884,10.0,5.0,,
2.3445104742176106,3.78637047802036,24.452488613313825,11.486088691672037,4.042327091985028,row,42,7.2886540593192795,3.0,14.0,,
3.831860127324898,2.7386030828492274,17.78548420194323,7.391350338747146,5.579701193544551,cluster,33,13.417893776898863,,,2.0,17.0
2.8658916597207673,2.5903416743232044,20.163134011884296,19.49940021946346,4.269322771032217,row,98,13.189108522666684,3.0,33.0,,
3.743714664267837,2.9730820120418797,14.677957868753248,15.682282787110575,4.277152433659991,cluster,68,7.694422157746674,,,2.0,34.0
2.463088145822607,5.870902890562109,21.609870672291436,19.131666140870983,2.984300581521948,cluster,52,8.120266880639642,,,5.0,11.0
3.4434203055644526,4.423353375632559,21.593822228141725,10.45145329657794,5.939588393186351,row,44,2.3229228889444853,6.0,8.0,,
3.5977682976547576,5.880377564036269,17.819440714812085,14.949026945933591,3.3749051180409038,row,40,4.822723413069912,12.0,4.0,,
2.1554706104672805,4.0137425741554615,24.640207349188202,15.820499587804292,2.756774236108609,row,36,9.14050186848877,23.0,2.0,,
3.0098128345817616,3.5913564657984085,11.883253221439801,11.12814610334865,4.821011871413231,row,42,11.890137997553161,1.0,42.0,,
2.4032440308169227,4.271496519940854,10.254214973343714,18.025420055203192,4.583782295549055,cluster,76,4.993681813781318,,,5.0,16.0
2.1901249114183035,4.038290910215185,21.55237317635644,19.313099017703223,3.95300978897461,row,100,4.8087429981987775,5.0,20.0,,
4.9698806971698355,2.8698263949161036,22.107333060473238,18.503116530048054,3.977672818582373,cluster,77,14.417598809517857,,,7.0,11.0
2.967061534924169,4.7428921014157215,11.803108436808644,16.607870687211843,5.247723723662509,row,33,1.486748608251581,10.0,4.0,,
4.429623337563905,3.2561336387835986,13.98374249437909,10.607040836424403,3.1849942403487717,row,39,7.02360860314316,13.0,3.0,,
2.7639219642912916,4.668557842142404,10.263285450499433,10.661008547373212,5.370886616307114,row,49,3.971875094789195,5.0,10.0,,
4.044508166671788,4.7757038233935365,14.399629161708472,19.523684165798493,4.770614898632564,row,38,6.581115540172342,5.0,8.0,,
4.280683579669059,3.0320869859502686,21.597128108780073,7.133698447163996,3.966394208228335,cluster,72,17.664567370849703,,,7.0,11.0
3.7869162218235326,2.7147236948873386,17.769407915688685,16.308649652147878,4.1031001580435404,cluster,75,6.659414699702296,,,5.0,15.0
3.414728565650475,5.232665551239539,15.22143389752432,16.18120011321841,3.3982652251513352,row,96,4.650334264836271,11.0,9.0,,
3.2355227424418054,4.1093014831926205,15.576089423594954,15.094964032347367,5.132400164439412,cluster,42,8.959762901323096,,,2.0,21.0
3.046604799628986,2.703573284269165,10.020304385732022,19.871414999129257,4.295061598068437,cluster,81,13.391054851461272,,,2.0,41.0
4.788587432743478,5.982032110094185,14.497007913478537,11.054432664928427,3.622990899624453,row,52,7.5950524304884945,9.0,6.0,,
4.491858223363187,2.702231963487283,19.696881124568957,11.419634229312226,4.586175405163326,row,37,3.8334106177755567,7.0,6.0,,
4.8950807319995375,4.932623301004936,24.612916657245357,8.026212238305222,5.985070582179631,cluster,92,10.298375164629622,,,8.0,12.0
2.3728916704566343,5.942876238421947,22.705912404758493,12.756375775068587,4.023417978797939,cluster,52,9.16988137633205,,,1.0,52.0
4.192602425610932,3.3371303647557395,10.353924469682937,10.393630841053024,5.722419902725168,cluster,51,12.48602052332327,,,5.0,11.0
4.815021370463113,2.9978727904051867,23.478409070122588,11.464027128309375,3.707558939735981,cluster,80,20.10545956912032,,,5.0,16.0
2.5436991984969803,2.9248472879785012,21.74797619947939,17.849433273323157,2.6915644742374507,row,73,12.25596159465771,5.0,15.0,,
2.1994888021003325,3.5614630164865844,21.705641853564707,19.161298675857445,3.2148473722895012,row,36,8.945279487621502,2.0,18.0,,
4.223361947870178,2.8536603385372636,16.86993638505357,9.414529936067414,3.9654330016468946,cluster,38,13.587036236315129,,,1.0,38.0
3.7234193395397357,4.922564695929461,15.970079394317542,11.842616110195056,3.268722250080992,row,89,10.127838914560522,7.0,13.0,,
4.525486330274816,2.7180212934552195,14.543735932497889,19.072197307500122,2.500794633763894,cluster,53,3.0787376265479773,,,2.0,27.0
2.4193171298788685,4.282977448524264,10.985422884315486,7.8035099889598945,5.702505382116345,cluster,44,11.92590017591427,,,4.0,11.0
4.3858019355796705,5.988438988485418,13.423530452405487,8.20068686544792,5.453577939308252,row,87,9.761326091205325,1.0,87.0,,
2.6048819601432336,5.348895943271065,13.69905452467037,9.116282859680982,5.098022810204315,cluster,93,3.086855357227538,,,5.0,19.0
2.4909678285971135,4.653268033808538,17.261156045653024,14.737766843649371,3.0873510847611003,cluster,93,8.718860308548761,,,1.0,93.0
2.492797393792979,3.5718876727531406,21.21166609895041,8.956139523077967,2.9212725167349514,row,30,4.435427674540106,7.0,5.0,,
4.443724160694146,4.683635427020734,17.1071474259692,19.584992958859537,2.736616623153341,row,35,13.935528829403793,10.0,4.0,,
3.9955916620886005,4.34464512369078,10.86766674170741,12.807288854360763,5.034102160705224,cluster,80,12.547978151786895,,,1.0,80.0
3.569196274307358,3.9912918436163003,24.36684701482306,13.519733484552162,5.750827862407599,cluster,99,8.94363560966761,,,3.0,33.0
3.0764914523705076,2.957486318590698,24.140864786411683,10.206562005470285,4.00687537319563,row,26,13.113648708700092,3.0,9.0,,
4.631601622439325,5.603114753341634,21.777843147226125,13.122483281651537,2.9169923519861687,cluster,35,7.838299236088929,,,3.0,12.0
3.177335322267906,4.074246270874629,24.86991852346331,15.60487722428115,4.293374872562373,cluster,35,8.00322047143824,,,3.0,12.0
4.449798318414731,3.1811787913726777,18.167234992003944,16.765302780402557,3.7209116761052057,row,59,12.991696042537608,11.0,6.0,,
3.3174047257106554,3.7871577280705138,24.44152525379809,16.80028507522887,3.811887235224992,row,31,11.56550539432867,12.0,3.0,,
3.1308332882747227,3.9494541338512446,11.134075609251262,14.51258446502315,4.674657184544976,row,54,12.610599893986914,9.0,6.0,,
3.3880393570088194,5.39638263448406,15.485211223920569,18.756677074920145,5.015513396417708,row,40,7.713321436218016,4.0,10.0,,
2.9041336224924263,5.0676503319649076,13.380719020101488,17.626302014979423,2.887112596056063,row,69,9.894996745513556,9.0,8.0,,
4.242828140528753,5.19256712774469,12.93749626201405,16.84162549108213,2.6245658078226675,row,62,4.9969878250437345,4.0,16.0,,
3.5081611702774373,2.5386094255002654,12.11204423339014,7.722871781845988,5.980156059400002,cluster,36,16.47753991849131,,,1.0,36.0
2.696638085440452,3.9565389936291653,19.336204623489948,7.089413508855441,3.314549221204431,cluster,51,5.996688391332304,,,1.0,51.0
4.698723719823706,4.184704530723632,21.719827836209575,9.761814603541149,2.6884068371796066,row,60,17.774550102932796,6.0,10.0,,
3.151673664119634,2.5671729688806986,18.67447599130541,15.62580672087488,3.16456365183572,row,25,1.8643248663647385,15.0,2.0,,
3.630658583341966,3.40934623060762,12.204440643823144,12.345567355473095,2.636352462219625,cluster,46,5.167669368775367,,,2.0,23.0
4.7194163328936405,5.1610143809274724,22.166856549002063,12.231281370891052,3.8713381311601007,cluster,39,12.704062084613202,,,1.0,39.0
3.8727139877419763,2.9798839700514965,19.539320607455927,18.499629546984977,5.308406245579635,cluster,44,17.24184976837284,,,1.0,44.0
2.350694122125092,4.373585460084071,15.822485591904933,18.642317025713904,3.694355574152022,row,85,6.752717179384129,6.0,15.0,,
4.819496370840426,3.2532065520603313,20.111954433040943,18.819278432696613,4.054641924074283,row,28,22.576531551871653,17.0,2.0,,
3.883124159214254,2.5424227112536264,13.898574688642492,11.080414994695355,4.864553707486036,cluster,72,10.395457457338042,,,2.0,36.0
3.0047168439712584,3.344205101598395,15.177883127413157,15.983725565610403,4.28112924524458,row,80,8.13383140131412,14.0,6.0,,
2.4178162179901617,5.915558142185189,23.762287646979853,10.531231356566806,5.515059901074634,row,57,2.511773881794788,3.0,19.0,,
4.3820755678108885,5.305379891590464,14.357567585071305,9.477927829967847,5.531124862660148,row,22,18.018889209731764,10.0,3.0,,
3.8602182677855406,5.858518255123617,17.049824022369048,9.4002219455158,2.5346874342190375,cluster,89,6.220140919117225,,,5.0,18.0
3.6003832759289645,4.2074891537422685,23.35211706094022,11.447399071226723,5.223162072691197,cluster,74,16.375465564952563,,,4.0,19.0
4.681677749152873,2.884076695371262,20.61582025401291,12.589449057137681,4.112567600845859,row,20,21.529673560272915,11.0,2.0,,
4.3657916336735925,4.417858211407925,10.93304839247054,17.80233922371589,5.96094189456282,row,89,20.71522509154618,2.0,45.0,,
2.4550246391982533,4.090320670959863,12.209545664184555,8.558584215145258,4.191312265564023,row,64,6.974816329245226,8.0,8.0,,
2.9351662033866446,5.455249789588656,10.117623861578751,16.554036016133622,5.954135808859041,row,66,10.410805672983786,3.0,22.0,,
2.745467419443397,2.843289032744856,19.463826853437453,13.908913884460969,5.140992764220078,row,98,10.9909886387504,16.0,7.0,,
4.231838877718031,4.208843979576224,16.715101381156273,10.743289454787902,3.370117096146572,cluster,45,4.610866844254005,,,3.0,15.0
2.100597304207338,3.025170326428945,12.014122763534132,13.40665459892672,4.384382427504352,row,33,6.730959439004527,7.0,5.0,,
3.7096690546139497,3.63636574411521,24.369011815851557,10.899246907101293,5.972474738175039,row,73,2.4273869112709194,13.0,6.0,,
4.287376057222072,5.080749770857299,17.9448958591843,14.749065418097977,5.501357127131733,row,90,11.743326136240665,4.0,23.0,,
4.6302969102852485,4.166063452790683,13.628399411693337,12.639970997118175,2.8407841282692736,cluster,65,5.541502611431521,,,4.0,17.0
3.0262452461477225,3.815608998010193,17.509053567320613,9.137271878025423,4.972301988834986,cluster,50,4.004185981042719,,,5.0,10.0
4.463771914016038,3.8806669749951235,20.194304991026616,8.515579969224056,3.7095285505478457,row,78,9.56458679667851,9.0,9.0,,
2.3318952108656217,4.108063689420954,11.143588269603468,14.107043866937692,2.5244379165812183,cluster,48,5.703739316732113,,,2.0,24.0
4.539356875203555,5.2475579034296995,14.120557225718379,18.731369432719347,3.912183391594499,cluster,36,14.999287571420316,,,3.0,12.0
2.382465986995947,5.6222964112908205,22.104482363259905,11.471449925249912,3.3216404760373996,cluster,33,1.9891872827784685,,,2.0,17.0
3.191861871681102,5.843671402763749,16.89497305603992,16.529001393894102,5.36604244682165,cluster,55,8.830646310822203,,,2.0,28.0
4.391886097338661,5.254161851893533,18.198657130484424,15.56259761421697,3.680657130960179,cluster,77,5.8052525162939865,,,1.0,77.0
2.4497522820463216,3.6039241351180444,16.49224003314204,19.110213886023253,5.39633292883836,cluster,43,7.552312617946921,,,3.0,15.0
2.6877541856979246,4.908471471302898,10.658499139645077,17.67275322488883,2.5020927859217834,row,82,9.053218208495677,2.0,41.0,,
4.166757705179199,4.031610934193871,12.486246697302338,14.365868365771018,3.577367025091417,cluster,44,12.521905481877443,,,1.0,44.0
4.160109609638223,3.391347177161179,16.683124581128364,15.541396477043396,3.3440782500771666,cluster,78,15.901310920340155,,,7.0,12.0
3.923442898655892,5.44305052799073,13.137781981118916,18.679024065592454,3.3174857637401383,row,51,7.8870681265090035,7.0,8.0,,
4.0818453334013,2.6344922213681374,10.74968542989518,12.193744199630153,2.7386531691791194,row,37,16.09463313445586,8.0,5.0,,
3.6281733300427885,5.656166972473983,22.654744960777357,11.248331176151105,3.154934946436756,row,56,8.879779592904919,9.0,7.0,,
2.7553971767208583,4.11517112618657,24.71788793746174,7.1405440872575525,4.44442349459967,row,45,7.381241286965827,11.0,5.0,,
3.0370879805117585,4.730205168828982,21.89714310995109,17.745163964489034,3.5197637549321055,cluster,28,10.376088304075036,,,1.0,28.0
2.544793150404277,4.807738727720239,22.806773825570005,17.412749105243744,3.960881738152018,cluster,83,1.4826288795438631,,,3.0,28.0
4.725351684000885,5.6329120924728775,13.629656954755681,8.357908735301969,3.8190340812151597,cluster,91,16.269262971818023,,,9.0,11.0
3.7501753842983616,4.7283438875852255,24.409404632697996,14.499145954725103,5.565667237499631,cluster,39,12.31420028829169,,,1.0,39.0
3.2025542502909197,4.648767546660216,12.953885566801425,13.031762076169535,5.668546496536804,row,73,6.0666370282891755,12.0,7.0,,
3.386017410932398,2.7332821419624147,24.271447155427484,8.54321824161845,4.22534940079551,cluster,49,3.0002629463929456,,,2.0,25.0
4.841850018835446,4.314428076808214,24.922289409489267,19.74738695178941,3.6555458261046154,cluster,72,4.402256153851929,,,7.0,11.0
2.4600542093482405,3.025591502859646,20.67584208619073,9.791046537023622,2.8738024640082727,row,82,11.450339196909818,10.0,9.0,,
3.758689496050392,5.081018190525199,24.71715597687733,7.874044341177295,5.836910077837333,cluster,30,13.537885998438535,,,1.0,30.0
3.517666036653398,4.29277672284436,18.543096693506556,14.733015933524825,2.710794307151041,cluster,50,3.7708034826671346,,,4.0,13.0
3.8343627063039434,4.880797227229237,13.893126747641356,16.605266802729425,3.5417759714889816,cluster,68,8.072308429078753,,,5.0,14.0
2.0543305514625216,2.645855152108345,16.554938284984313,7.421764798613431,3.5432317040950148,cluster,38,6.504366895904408,,,2.0,19.0
4.616371726832455,2.7967720561603113,18.903414030681787,15.563329303451289,3.621404501490752,row,31,19.666079041463682,9.0,4.0,,
4.7963548474508375,5.007131858219388,11.096223430405225,13.919794387368908,3.075003951453432,row,34,3.340537305571216,7.0,5.0,,
3.6953995507676267,2.7522951759953567,19.33514896925869,8.342445115375629,5.24106500823294,row,50,5.782742630173347,18.0,3.0,,
4.089952471630677,2.749398547178405,24.717667551434417,9.242810400302707,2.928742516880962,row,62,18.420616104768037,8.0,8.0,,
4.767498143531887,2.542379663322106,12.851614746755914,14.383665865109046,4.722173307036069,row,56,2.580384417452014,11.0,6.0,,
4.1217159029401955,5.8477548940481805,21.88892674432575,10.85264897567275,2.933461093470361,cluster,98,5.7963524331756355,,,7.0,14.0
2.457617128742784,5.081279258106525,23.618481906694292,19.198104472467108,2.746874731575348,cluster,48,11.83492265224457,,,4.0,12.0
3.7288650805004395,3.7363799297572244,24.155523892303314,17.64362298329266,5.683003262900568,row,45,12.157249806399783,8.0,6.0,,
3.8201451391485675,3.537874534506793,24.402034066081708,19.78637368467762,3.1654506821154698,row,21,6.4083742664901315,3.0,7.0,,
3.272392013907158,3.7239613041104733,17.82189458082208,10.375720906355381,5.374375540958965,row,34,2.6226910573210045,17.0,2.0,,
4.209332706874168,5.211287359134136,24.659618619872553,19.6064072263737,4.4062080488749755,cluster,23,2.63866664471511,,,1.0,23.0
4.803101044307045,4.81479713874645,21.359653107016584,12.606040307290252,2.7724978186306934,row,69,7.691459586322635,15.0,5.0,,
4.7767055387203285,3.1481844875361378,12.425071543554429,11.51774433907881,5.844068670033236,cluster,57,21.33604465466216,,,3.0,19.0
3.3525181142123963,3.109382673669295,17.15350159701955,7.654543850601592,3.3643640844716236,cluster,42,7.950870327019226,,,2.0,21.0
2.339714137522266,2.8443847739968904,20.774967630580058,7.685948352174834,5.508758708734122,cluster,78,8.75404082281137,,,1.0,78.0
4.954523596887004,4.811059518954684,13.710104737286251,15.99614632730651,3.090835020245975,cluster,94,22.950753742505484,,,5.0,19.0
4.516694259337802,5.175304317776076,19.609227753233313,12.953076927642362,5.488800087496485,row,47,10.551820176914351,4.0,12.0,,
2.3739880436098004,3.427662499137514,19.999007185699288,9.944781138469374,2.546300845168529,cluster,85,3.230399885156433,,,6.0,15.0
4.762525647852117,2.573307363608195,12.44049615712849,14.981613982228025,4.291231597993182,cluster,27,13.463806162942394,,,2.0,14.0
4.609689086186385,2.7876008361674955,18.476279686791344,10.287155537251445,5.193049027975449,row,48,21.141770120219856,11.0,5.0,,
3.5565141713782165,5.8875101219576065,21.574403664679117,14.509212806477493,5.771784311224742,cluster,30,14.651717599075631,,,3.0,10.0
3.7738263072347875,3.534056721170971,17.483434968039127,11.669713710774975,5.682207476722705,cluster,37,3.004849929699962,,,2.0,19.0
3.1970081116103906,5.1922810174334675,10.181546751641612,17.706178945953646,5.368687043416758,cluster,74,11.562227924584572,,,7.0,11.0
2.164284916466094,4.686322490989923,10.135577036189382,17.66905008996813,5.608669723814565,row,69,6.65201377553314,3.0,23.0,,
3.0055917249377027,3.8367887387851356,15.355440159550183,13.205555175591218,3.197268900429768,cluster,33,13.776383023275098,,,3.0,11.0
4.408560345794035,3.219905417684443,23.89291102647673,11.560648421355204,3.4946450349910507,cluster,93,4.6341304013000215,,,7.0,14.0
2.013896069013809,2.9248524635579223,13.430151694054132,11.713277355268229,3.511389837223705,row,28,5.846667565431126,2.0,14.0,,
3.0004975150734325,4.6525453881360335,19.51545533307531,17.474288833686835,3.819688758505946,row,30,13.374964076706709,15.0,2.0,,
3.19450608077283,5.211218232232258,13.331138060399809,11.266333276368956,3.87662234634816,cluster,82,7.491458700422415,,,5.0,17.0
3.6121868088137687,4.753664887393958,14.825049844893229,9.717771858188998,4.405943636291364,cluster,95,9.640843981281614,,,4.0,24.0
4.759566849238281,4.356057466372054,22.72063134402226,8.10094844437899,3.059579171782545,row,86,3.8889137998124754,16.0,6.0,,
3.0390379830978835,2.646829282010727,20.9329216340492,13.06701057149731,4.919363323250963,cluster,72,5.323319887915066,,,1.0,72.0
3.040859605688683,5.889710721580343,11.430989159698159,13.267717285957945,3.0864828875657726,row,58,5.960936028402926,9.0,7.0,,
4.212503744329245,5.295499670791012,16.430530314796506,17.931813235237794,3.5860796873659164,cluster,97,20.0222452160082,,,9.0,11.0
3.3566538226694216,3.524877128453377,10.437546454678968,9.876103053798833,4.261707957121539,row,75,5.948001054704317,7.0,11.0,,
2.6738144688199457,5.929896152755977,17.213352199045133,11.9528865576892,5.287541965332171,cluster,47,6.882155951068324,,,3.0,16.0
3.35731854839808,4.606585563727127,19.93651017551602,17.509274605617982,5.088142316335546,row,94,11.820681842042209,13.0,8.0,,
2.4225710611394,4.538479303725363,11.777539353972273,17.707106939736654,4.759370247436828,row,58,2.979338881239631,6.0,10.0,,
2.52916095951867,5.118256128003362,14.333274083637484,11.999943987723986,3.0452064120305957,row,44,6.800890405523665,3.0,15.0,,
3.4951033182184394,5.341194258315482,15.967549382532354,12.968612302726852,4.414658709654522,row,40,13.363267772886687,12.0,4.0,,
3.2567763485136436,4.797675125660259,23.792965369840747,10.942716581040678,2.8060627562995992,row,29,14.332579173432194,7.0,5.0,,
4.7445377032043,2.9483351122817,24.89882523134446,19.123213419451055,3.8207711187882776,cluster,62,15.743167184379825,,,5.0,13.0
3.0871816973498993,3.6839362709807446,10.673669484934237,8.542368954640544,3.947307856014857,cluster,34,10.838294800328365,,,3.0,12.0
3.7417650508341302,5.748292741141174,21.41511885243088,19.13874249901911,2.6393400380601384,row,67,3.997236404384161,12.0,6.0,,
3.8967928637585914,3.2861546414534817,15.575860996035148,15.890263873859462,3.4589583481449013,cluster,40,18.533124405190026,,,4.0,10.0
2.039283369765001,3.8025845834312966,15.886872793442201,13.910437984927505,5.844773135432712,cluster,79,2.2362441865246874,,,1.0,79.0
3.9906121160501318,4.012269090304686,21.31397460020534,7.424567790198447,5.837714127403913,cluster,69,15.906692498947287,,,6.0,12.0
2.5341079006092544,4.037917463930583,23.776396482181127,13.182750493686108,3.7331446898838876,cluster,42,4.286883049833868,,,2.0,21.0
4.883210952408366,4.645288538730839,24.263928917538227,12.30072536503552,2.650850381319134,cluster,32,22.95680066607307,,,3.0,11.0
2.445988183259339,5.800765432106477,18.65683879057481,9.095844555676592,3.1268322876486354,cluster,88,9.147550457381296,,,2.0,44.0
3.2438723711810713,3.3424244914137673,15.356817389507542,15.53332484550854,3.87276227701739,row,23,12.625675830056306,3.0,8.0,,
2.2560490042359316,2.9252548170532133,21.813236287881686,19.624961795787716,5.817228942892305,cluster,97,3.3519615337452,,,3.0,33.0
4.990622755537842,3.1911467145097805,13.765020748934504,14.308454543838828,2.9941967223801473,cluster,91,12.445015628306665,,,2.0,46.0
3.506585030993728,5.604237150732443,18.461110432502764,16.291792593771298,5.172305452838742,cluster,28,11.502157765934296,,,1.0,28.0
3.7861550519601312,4.760337844293221,15.378676922873098,7.889855883358218,2.880388887811422,row,54,15.01165529600031,15.0,4.0,,
2.2012294321652823,3.5006737623370605,19.84946610561814,12.42967094562093,5.934401520869469,cluster,40,2.13038768711813,,,1.0,40.0
4.249881411197533,5.35581428639016,13.605983693402603,8.512660307138447,3.8356577468819726,cluster,77,20.52966381691476,,,2.0,39.0
2.629716779286757,5.514794987272026,12.873894186022387,14.966345861974634,5.213320886146696,cluster,37,11.849485445456887,,,1.0,37.0
4.694162868322142,5.462800185415973,23.773586300131555,19.20026805678401,3.6990687898389614,row,91,8.057852851695273,16.0,6.0,,
2.6154189214460217,5.7162428677384405,11.527055244243053,15.603110522131301,4.6968410700558305,cluster,100,10.991091644204309,,,4.0,25.0
2.5720631619909997,3.3828435706067657,17.589368616023975,7.99843962808748,3.1720562965901284,row,62,7.285259988927746,15.0,5.0,,
2.1096490035442845,5.1426467506119735,13.312791744445134,11.610660664806076,3.011073567539369,cluster,25,5.438947628231363,,,2.0,13.0
3.416200835329998,4.11188824045949,10.583949449885012,14.15862393273107,5.783224488488459,row,97,6.541865664846238,8.0,13.0,,
3.6945233997878493,5.446994935115216,10.540282274371396,12.24170082973228,5.711765472665517,row,86,11.506070870228342,6.0,15.0,,
2.197125918285057,5.049717370065647,12.62832658158741,17.83737213617724,5.6061412907450885,row,31,8.315025300056071,11.0,3.0,,
4.326582850085032,5.217566062749036,23.001555317590004,17.59072306122986,4.689017075583077,cluster,31,10.16400009120623,,,1.0,31.0
3.3598665042440827,4.79656643188375,14.2371811596554,14.953803261341879,5.328938739256974,row,85,11.19334945899428,1.0,85.0,,
3.57317080798274,3.1210006931439738,24.256887558629437,11.854953286725168,2.7416292791898123,row,21,13.03102572381907,7.0,3.0,,
